"path","width","height","sha256","import_file","referencing_files","duplicate_hash_count","classification","proposed_canonical_id","migration_status","archive_status"
"res://assets/runtime/structures/outlines/armory_0.png","128","112","C233E2E2B2F299312C62B7B40D0B595831928616BAAF86196AB3808829938A69","res://assets/runtime/structures/outlines/armory_0.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/armory_tier_0.tscn","9","CANONICAL","armory_0","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/armory_1.png","128","112","C233E2E2B2F299312C62B7B40D0B595831928616BAAF86196AB3808829938A69","res://assets/runtime/structures/outlines/armory_1.png.import","scenes/world/structures/armory_tier_1.tscn;assets/runtime/asset_manifest.json","9","CANONICAL","armory_1","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/armory_2.png","128","112","C233E2E2B2F299312C62B7B40D0B595831928616BAAF86196AB3808829938A69","res://assets/runtime/structures/outlines/armory_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/armory_tier_2.tscn","9","CANONICAL","armory_2","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/armory_3.png","128","112","C233E2E2B2F299312C62B7B40D0B595831928616BAAF86196AB3808829938A69","res://assets/runtime/structures/outlines/armory_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/armory_tier_3.tscn","9","CANONICAL","armory_3","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/blacksmith_0.png","128","112","D0A5F3BA287453E5C2604FAD229E10C27BBE3B45EEDEF04D9616A1E73E8C6766","res://assets/runtime/structures/outlines/blacksmith_0.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/blacksmith_tier_0.tscn","9","CANONICAL","blacksmith_0","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/blacksmith_1.png","128","112","D0A5F3BA287453E5C2604FAD229E10C27BBE3B45EEDEF04D9616A1E73E8C6766","res://assets/runtime/structures/outlines/blacksmith_1.png.import","scenes/world/structures/blacksmith_tier_1.tscn;assets/runtime/asset_manifest.json","9","CANONICAL","blacksmith_1","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/blacksmith_2.png","128","112","D0A5F3BA287453E5C2604FAD229E10C27BBE3B45EEDEF04D9616A1E73E8C6766","res://assets/runtime/structures/outlines/blacksmith_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/blacksmith_tier_2.tscn","9","CANONICAL","blacksmith_2","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/blacksmith_3.png","128","112","D0A5F3BA287453E5C2604FAD229E10C27BBE3B45EEDEF04D9616A1E73E8C6766","res://assets/runtime/structures/outlines/blacksmith_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/blacksmith_tier_3.tscn","9","CANONICAL","blacksmith_3","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/construction_plot.png","129","84","1157B37D7633CBB5C2FA833B52DC2C65DC1FCDD393A9DD6F9B4400D3EE8C8C5B","res://assets/runtime/structures/outlines/construction_plot.png.import","assets/runtime/asset_manifest.json","2","CANONICAL","construction_plot","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/quartermaster_0.png","128","112","355B240A3A82553475698D49E0497AA1285D902F8E8767BDE34FA183B8B335EB","res://assets/runtime/structures/outlines/quartermaster_0.png.import","scenes/world/structures/quartermaster_tier_0.tscn;assets/runtime/asset_manifest.json","9","CANONICAL","quartermaster_0","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/quartermaster_1.png","128","112","355B240A3A82553475698D49E0497AA1285D902F8E8767BDE34FA183B8B335EB","res://assets/runtime/structures/outlines/quartermaster_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/quartermaster_tier_1.tscn","9","CANONICAL","quartermaster_1","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/quartermaster_2.png","128","112","355B240A3A82553475698D49E0497AA1285D902F8E8767BDE34FA183B8B335EB","res://assets/runtime/structures/outlines/quartermaster_2.png.import","scenes/world/structures/quartermaster_tier_2.tscn;assets/runtime/asset_manifest.json","9","CANONICAL","quartermaster_2","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/quartermaster_3.png","128","112","355B240A3A82553475698D49E0497AA1285D902F8E8767BDE34FA183B8B335EB","res://assets/runtime/structures/outlines/quartermaster_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/quartermaster_tier_3.tscn","9","CANONICAL","quartermaster_3","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_0.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_0.png.import","scenes/world/structures/training_tier_0.tscn;assets/runtime/asset_manifest.json","13","CANONICAL","training_0","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_1.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_1.tscn","13","CANONICAL","training_1","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_2.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_2.tscn","13","CANONICAL","training_2","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_3.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_3.tscn","13","CANONICAL","training_3","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_4.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_4.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_4.tscn","13","CANONICAL","training_4","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/training_5.png","128","112","32A0C74352062A93EF5CB60BA4D46AB90E4141268F1E55C6D125E3AA6EA266B7","res://assets/runtime/structures/outlines/training_5.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_5.tscn","13","CANONICAL","training_5","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/veterans_hall_0.png","132","176","C127D43703B5A6926C78DFCE54428FAF3A699AA8B91CED3916AB93A7F7FE810A","res://assets/runtime/structures/outlines/veterans_hall_0.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_0.tscn","3","CANONICAL","veterans_hall_0","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/veterans_hall_1.png","132","176","EDEE3FEFCC0C8A7C95CDE1BCF01A782F3A7A71900888BBA1B9BDD0967A7CFF09","res://assets/runtime/structures/outlines/veterans_hall_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_1.tscn","3","CANONICAL","veterans_hall_1","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/veterans_hall_2.png","128","140","A07044F0E5B7419E8FA2D5CEFFA974A0E90EDA8DB64191D5350B8C3E2E559E6D","res://assets/runtime/structures/outlines/veterans_hall_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_2.tscn","2","CANONICAL","veterans_hall_2","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/veterans_hall_3.png","155","154","C42A11434FC31914717CCCC526C2810417B27291D998BB179A883B81C8B85B73","res://assets/runtime/structures/outlines/veterans_hall_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_3.tscn","2","CANONICAL","veterans_hall_3","STAGED","BLOCKED"
"res://assets/runtime/structures/outlines/veterans_hall_4.png","145","168","209228563CDB1939D9AFB8989AC2BA187A9CEE5693BADA3B447EFBF1C14A8799","res://assets/runtime/structures/outlines/veterans_hall_4.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_4.tscn","2","CANONICAL","veterans_hall_4","STAGED","BLOCKED"
"res://assets/runtime/structures/quartermaster_0.png","128","112","95C38945416B1CDF103CE53B51314F26D3CEA3371CD4789DFB2FF6D8ADEDC1D2","res://assets/runtime/structures/quartermaster_0.png.import","scenes/world/structures/quartermaster_tier_0.tscn;assets/runtime/asset_manifest.json","2","CANONICAL","quartermaster_0","STAGED","BLOCKED"
"res://assets/runtime/structures/quartermaster_1.png","128","112","8F6977D61BBB96BB6C7EB0C13752C81A389305E27868E14797C688CA4CB5DA27","res://assets/runtime/structures/quartermaster_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/quartermaster_tier_1.tscn","2","CANONICAL","quartermaster_1","STAGED","BLOCKED"
"res://assets/runtime/structures/quartermaster_2.png","128","112","BE76937558C36B953B3E407C5A75D5950B9A5AB34260DF8ECB30641D9D301AA0","res://assets/runtime/structures/quartermaster_2.png.import","scenes/world/structures/quartermaster_tier_2.tscn;assets/runtime/asset_manifest.json","2","CANONICAL","quartermaster_2","STAGED","BLOCKED"
"res://assets/runtime/structures/quartermaster_3.png","128","112","7F236C3BC081DED76F1EACE94E63451300000EA4E445C1735F2D32914AA3F828","res://assets/runtime/structures/quartermaster_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/quartermaster_tier_3.tscn","2","CANONICAL","quartermaster_3","STAGED","BLOCKED"
"res://assets/runtime/structures/training_0.png","128","112","22D437B1DF7216080DF08653E0CAD0EE2F61183AE77932EB453BF2A064E70ACE","res://assets/runtime/structures/training_0.png.import","scenes/world/structures/training_tier_0.tscn;assets/runtime/asset_manifest.json","2","CANONICAL","training_0","STAGED","BLOCKED"
"res://assets/runtime/structures/training_1.png","128","112","65048F18BD3014F3F9656628731BC7BDD56648ED51573066BA5CBECD2FAFED80","res://assets/runtime/structures/training_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_1.tscn","2","CANONICAL","training_1","STAGED","BLOCKED"
"res://assets/runtime/structures/training_2.png","128","112","C63600C416A36B14C0E85973393FC7C19BFC3B84B404187A01DA8BB05CC2B3D5","res://assets/runtime/structures/training_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_2.tscn","2","CANONICAL","training_2","STAGED","BLOCKED"
"res://assets/runtime/structures/training_3.png","128","112","4C74640C10623DC3C9C45D1F9E0C9D183A280AF2968C923782AFCF35E5BA8C14","res://assets/runtime/structures/training_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_3.tscn","2","CANONICAL","training_3","STAGED","BLOCKED"
"res://assets/runtime/structures/training_4.png","128","112","70F15DB8A5434FADEB2C688D7071C224A89E42507196C7A40A90C124C87462B6","res://assets/runtime/structures/training_4.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_4.tscn","2","CANONICAL","training_4","STAGED","BLOCKED"
"res://assets/runtime/structures/training_5.png","128","112","0BDE05E70FF142B16AA39E9E425554FA51272F36C6E32A6D43C88173CD0F0895","res://assets/runtime/structures/training_5.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/training_tier_5.tscn","2","CANONICAL","training_5","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall.png","504","512","DC9F70C82084521A0D0DC8181CAB0C03AFE67CEA9B80718624E87B3351ADA4A2","res://assets/runtime/structures/veterans_hall.png.import","assets/runtime/asset_manifest.json","2","CANONICAL","veterans_hall","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_0.png","132","176","1D60EC686A54EBBC1399A7E7B3A5AADA14AB060B4F24CF98A68013A73ACE9966","res://assets/runtime/structures/veterans_hall_0.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_0.tscn","2","CANONICAL","veterans_hall_0","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_0_outline.png","132","176","C127D43703B5A6926C78DFCE54428FAF3A699AA8B91CED3916AB93A7F7FE810A","res://assets/runtime/structures/veterans_hall_0_outline.png.import","assets/runtime/asset_manifest.json","3","CANONICAL","veterans_hall_0_outline","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_1.png","132","176","7D9C3A53E1201EDD6126F39DFC2C45C5F912AF7820B14B6C2C9B7A1B111CC510","res://assets/runtime/structures/veterans_hall_1.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_1.tscn","2","CANONICAL","veterans_hall_1","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_1_outline.png","132","176","EDEE3FEFCC0C8A7C95CDE1BCF01A782F3A7A71900888BBA1B9BDD0967A7CFF09","res://assets/runtime/structures/veterans_hall_1_outline.png.import","assets/runtime/asset_manifest.json","3","CANONICAL","veterans_hall_1_outline","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_2.png","128","140","84ED6F5DFBFAC11737FC4102D06F3B4AC0A337B262B4DA8BCB5FC1EF4696A211","res://assets/runtime/structures/veterans_hall_2.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_2.tscn","2","CANONICAL","veterans_hall_2","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_3.png","155","154","2481CD1EA1E8D2562A863771808639C1C9ACE8D32BDC882AC21750C9CEC354E8","res://assets/runtime/structures/veterans_hall_3.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_3.tscn","2","CANONICAL","veterans_hall_3","STAGED","BLOCKED"
"res://assets/runtime/structures/veterans_hall_4.png","145","168","B7E0B4536279AEEBD93944CE77FF72049940A4651220E2FA33D7BA148FE901DE","res://assets/runtime/structures/veterans_hall_4.png.import","assets/runtime/asset_manifest.json;scenes/world/structures/veterans_hall_tier_4.tscn","2","CANONICAL","veterans_hall_4","STAGED","BLOCKED"
"res://assets/runtime/ui/action_button.png","160","56","7DF1114CB508DDD558DE279777230090209DE7D881D6478FD73B74648FD5FDCD","res://assets/runtime/ui/action_button.png.import","assets/runtime/asset_manifest.json;scenes/ui/hud/hud.tscn","2","CANONICAL","action_button","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_danger_disabled_9slice.png","96","40","08DCF93196CD6D73BEE940E4C8A509A0B9F6739942942D32C2247FC33CFDDE20","res://assets/runtime/ui/ashen/buttons/ashen_button_danger_disabled_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_danger_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_danger_disabled_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_danger_hover_9slice.png","96","40","876608CFA047EDF19766D69D51F56C4120EC6D5E3E75E99EC592E1F58DC819E7","res://assets/runtime/ui/ashen/buttons/ashen_button_danger_hover_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_danger_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_danger_hover_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_danger_normal_9slice.png","96","40","56D4CFA6466518425D9F6741D75B662BC3CC8D0AF0721220422D7657CC7B520F","res://assets/runtime/ui/ashen/buttons/ashen_button_danger_normal_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_danger_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_danger_normal_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_danger_pressed_9slice.png","96","40","E5C4752E6F5C98168538663F300252EBB47A6D57B0840A30677ABD0D768ECC0A","res://assets/runtime/ui/ashen/buttons/ashen_button_danger_pressed_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_danger_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_danger_pressed_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_disabled_9slice.png","96","40","772057D132CE7ABC65D80383B7309FE6BE630AEA1C23D8766F0425C02D36ECF9","res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_disabled_9slice.png.import","scenes/ui/components/ashen_button.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_neutral_disabled_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_hover_9slice.png","96","40","1908E304A3F7742E969DA30B632875D1A529B62ED57953AD2D92FF3EA22F944C","res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_hover_9slice.png.import","scenes/ui/components/ashen_button.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_neutral_hover_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_normal_9slice.png","96","40","815DEF0C70E5A6D779F500571C19C3E562C857D191D7F70BE9232517C91C5F9B","res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_normal_9slice.png.import","scenes/ui/components/ashen_button.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_neutral_normal_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_pressed_9slice.png","96","40","0F9589564F8D55CEDDCBF685816CCF160D479601A44B1E3A244F6109D8FDD9B2","res://assets/runtime/ui/ashen/buttons/ashen_button_neutral_pressed_9slice.png.import","scenes/ui/components/ashen_button.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_neutral_pressed_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_primary_disabled_9slice.png","96","40","D163C80A77A29EC496BDA1F1C3B01163D04A50A3ABA48F7E6584CEAE73E569EB","res://assets/runtime/ui/ashen/buttons/ashen_button_primary_disabled_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_primary_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_primary_disabled_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_primary_hover_9slice.png","96","40","892CFBB8EF0E2F09DEA4B83DD3E44046EDA50282C7BD935F671334584F81C9B9","res://assets/runtime/ui/ashen/buttons/ashen_button_primary_hover_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_primary_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_primary_hover_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_primary_normal_9slice.png","96","40","7EB111180A1820EBCCA0E5811F111E67389FEEBA8DFF39EEFDB66BFF5F20EA08","res://assets/runtime/ui/ashen/buttons/ashen_button_primary_normal_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_primary_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_primary_normal_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/buttons/ashen_button_primary_pressed_9slice.png","96","40","CE41C41E2A1ED44A91F786CE8C3AD50ABE6878DF85A71165A48D74E52143BDFF","res://assets/runtime/ui/ashen/buttons/ashen_button_primary_pressed_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_primary_button.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_button_primary_pressed_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_hover.png","12","24","B7E91AD246C880B3E4B3B585DF16991E5752A191DBD0B489EDF9D6F9FD07612C","res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_hover.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_scroll_grabber_hover","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_normal.png","12","24","F437D7ACE433F68F5371482C75F7D7CA49D98EDAA68BA0F035B205216A1D5233","res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_normal.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_scroll_grabber_normal","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_pressed.png","12","24","14B44AA28280FF785F7A67140674CC03D79BD21A148CF3156DFE92ED958217B6","res://assets/runtime/ui/ashen/controls/ashen_scroll_grabber_pressed.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_scroll_grabber_pressed","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_scroll_track.png","12","64","103262DC563DB88BE08F27DC3628DCDB9D08BEECC2ED8B5264F88119EA0EEA68","res://assets/runtime/ui/ashen/controls/ashen_scroll_track.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_scroll_track","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_slider_fill.png","128","10","E51D2D54B38A7CB26EE96A6AB4B7F02144954C6DBA72EB7A4261A933ADF5BDE4","res://assets/runtime/ui/ashen/controls/ashen_slider_fill.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_slider_fill","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_slider_knob.png","24","24","53BF0FBC97F6F57EBB811044C02391A354DBB18211521E3CAC1BB984A2701192","res://assets/runtime/ui/ashen/controls/ashen_slider_knob.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_slider_knob","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_slider_track.png","128","10","71530D1098B7969519C16F973502BE039B2C80BD789A7BEA4B2332AB91C4E580","res://assets/runtime/ui/ashen/controls/ashen_slider_track.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_slider_track","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_toggle_off.png","52","28","656FE32117100729742C602C9AF6E2082C78E7E0F5437F666F3D6E3105F4BEEA","res://assets/runtime/ui/ashen/controls/ashen_toggle_off.png.import","scenes/ui/components/ashen_toggle_row.gd;assets/runtime/asset_manifest.json;scenes/ui/components/ashen_toggle_row.tscn","1","CANONICAL","ashen_toggle_off","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/controls/ashen_toggle_on.png","52","28","A4FBDA3EF25F64B95E460D720C7451946062C844036227FA7777370EB6FA4A68","res://assets/runtime/ui/ashen/controls/ashen_toggle_on.png.import","scenes/ui/components/ashen_toggle_row.gd;assets/runtime/asset_manifest.json","1","CANONICAL","ashen_toggle_on","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_card_disabled_9slice.png","64","64","3E48D860555DC0C2CA36D1CA9EF8617CBE8785AAD4410CDC5DD4A841FC58A4E3","res://assets/runtime/ui/ashen/frames/ashen_card_disabled_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_card_disabled_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_card_frame_9slice.png","64","64","F0883FA7C82DDDB730115B6608ED36DE691620A456ABC634E94C7E74CDEEB9F3","res://assets/runtime/ui/ashen/frames/ashen_card_frame_9slice.png.import","scenes/ui/components/ashen_card.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_card_frame_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_card_selected_9slice.png","64","64","FAA38DBE0298AEF9324B46B643FC14F62E15D46E65B4EF2F6EACADD8F0F7ACAD","res://assets/runtime/ui/ashen/frames/ashen_card_selected_9slice.png.import","scenes/ui/components/ashen_card.tscn;assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_card_selected_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_focus_ring_9slice.png","64","64","CB236341480D5EFB21FE1C941696328181931A712258CEE8B81B47C970B65E07","res://assets/runtime/ui/ashen/frames/ashen_focus_ring_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_focus_ring_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_header_frame_9slice.png","160","56","267502C048CEB580D4F4F9647CC1D306D651BC613AEBD3F8444E1CC968509C33","res://assets/runtime/ui/ashen/frames/ashen_header_frame_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/components/ashen_header.tscn;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_header_frame_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_modal_frame_9slice.png","96","96","4937BC31BE12A477701295E73EB0981C339B235D4376D813594FF0EC0197879C","res://assets/runtime/ui/ashen/frames/ashen_modal_frame_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres;scenes/ui/components/ashen_modal.tscn","1","CANONICAL","ashen_modal_frame_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_panel_frame_9slice.png","64","64","A28CB89291CDC103654A397DBC4E5BF013E283FF102B06DF16059F3D533E211C","res://assets/runtime/ui/ashen/frames/ashen_panel_frame_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_panel_frame_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_slot_empty_9slice.png","64","64","695FF903AABB8201119732D4C6DA359CB292A51CA0C1BB98468CA443D7547114","res://assets/runtime/ui/ashen/frames/ashen_slot_empty_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_slot_empty_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_slot_selected_9slice.png","64","64","32C158E353BA9661715DF3AA6A93B854F7B7BC435CC3D53AFD8469F1C653D72A","res://assets/runtime/ui/ashen/frames/ashen_slot_selected_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_slot_selected_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_text_field_9slice.png","64","64","BC1938A2238BB8095859C614B9759CDC3CFDD439B5F46E071B54FCD1C8CA2B15","res://assets/runtime/ui/ashen/frames/ashen_text_field_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_text_field_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/frames/ashen_warning_frame_9slice.png","64","64","F238038B772FC2B46870FAE08E36377638C67AEB9A44E37A8ECD36FD6F217D74","res://assets/runtime/ui/ashen/frames/ashen_warning_frame_9slice.png.import","assets/runtime/asset_manifest.json;scenes/ui/theme/ashen_ui_theme.tres","1","CANONICAL","ashen_warning_frame_9slice","STAGED","BLOCKED"
"res://assets/runtime/ui/ashen/icons/ashen_icon_arrow_left.png","24","24","E991D4BE46A5791D79E7E53F2496427876F22E5FB56237B0F969AC988CC98C06","res://assets/runtime/ui/ashen/icons/ashen_icon_arrow_left.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","ashen_icon_arrow_left","STAGED","BLOCKED"
